,preload,stiffness,folder,subfolder_i,timestep,date,def_file,config,field_n,field,term,wave,samp,zern
603,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.231656095
604,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,0.000338748
605,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.005152942
606,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,4.93E-05
607,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000173358
608,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000210765
609,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000186611
610,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.031529327
611,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.001016105
612,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-0.000214178
613,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.000335535
614,1900,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,54,_Timestep_00019,_20231210\,SYS_20_(Preload_deformation)\54_Timestep_00019_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000151265
615,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,1,3,4,-0.660238998
616,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,2,3,4,0.000972509
617,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,3,3,4,0.000742299
618,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,4,3,4,-0.241313314
619,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,5,3,4,0.000372538
620,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,6,3,4,0.005213273
621,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,7,3,4,6.36E-05
622,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,8,3,4,0.000196956
623,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,9,3,4,-0.000214299
624,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,10,3,4,-0.000204773
625,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,11,3,4,0.032984582
626,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,12,3,4,-0.001031831
627,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,13,3,4,-0.000227469
628,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,14,3,4,-0.000371538
629,2000,"No M1 Relief, 1/10x Retainer",SYS_20_(Preload_deformation)\,58,_Timestep_00020,_20231210\,SYS_20_(Preload_deformation)\58_Timestep_00020_20231210\Surface_00_Deformation.txt,VNIR,1,on-axis,15,3,4,0.000156118
